"game_str","play_id","at_bat.x","play_per_game","timestamp","player_position","event_code","X.x","home_team","away_team","at_bat.y","inning","top_bottom_inning","pitcher","catcher","first_base","second_base","third_base","shortstop","left_field","center_field","right_field","batter","first_baserunner","second_baserunner","third_baserunner","event_shifted","bounce_after_bip","acquired_after_bip","X.y","ball_position_x","ball_position_y","ball_position_z","radius"
"1903_18_TeamNI_TeamA3",125,39,126,4053981,7,2,126,"TeamA3","TeamNI",39,6,"Top",2171,1240,1784,2053,1628,1643,1617,2737,1802,7870,0,0,0,4,FALSE,TRUE,3846,-123.5838,194.2866,6.0312,230.261239816865
"1903_18_TeamNI_TeamA3",132,40,133,4177581,7,2,133,"TeamA3","TeamNI",40,6,"Top",2171,1240,1784,2053,1628,1643,1617,2737,1802,6697,0,0,0,4,FALSE,TRUE,3980,-79.4412,290.6223,3.3639,301.284293508191
"1903_18_TeamNI_TeamA3",152,44,153,4707381,8,2,153,"TeamA3","TeamNI",44,6,"Bottom",9436,4436,3710,4704,9325,6697,7870,7293,5865,1802,0,0,0,4,FALSE,TRUE,4376,-21.52716,349.125,3.75039,349.788056174972
"1903_18_TeamNI_TeamA3",192,53,193,6150331,9,2,193,"TeamA3","TeamNI",53,7,"Bottom",9436,4436,3710,4704,9325,6697,7870,7293,5865,1240,1643,0,1617,4,FALSE,TRUE,5443,122.4789,230.3709,3.15402,260.905792407949
"1903_18_TeamNI_TeamA3",201,56,202,6561381,7,2,202,"TeamA3","TeamNI",56,7,"Bottom",8459,4436,3710,4704,9325,6697,7870,7293,5865,2053,2590,1643,0,4,FALSE,TRUE,5625,-71.8134,219.0876,4.49577,230.557023083922
"1903_18_TeamNI_TeamA3",228,62,229,7681431,8,2,228,"TeamA3","TeamNI",62,8,"Bottom",5622,4436,3710,4704,9325,6697,7870,7293,5865,1784,0,0,0,4,FALSE,TRUE,6118,-47.0568,339.177,5.58351,342.425728816104
"1903_18_TeamNI_TeamA3",241,65,242,8119881,7,2,241,"TeamA3","TeamNI",65,9,"Top",2035,1240,1784,2053,1628,1643,1617,2737,1802,5865,0,0,0,4,FALSE,TRUE,6309,-130.536,201.4977,0.635085,240.085339830007
"1903_18_TeamNI_TeamA3",247,68,248,8324881,9,2,247,"TeamA3","TeamNI",68,9,"Top",2035,1240,1784,2053,1628,1643,1617,2737,1802,4436,0,7293,3542,4,FALSE,TRUE,6723,132.6066,299.5386,4.35414,327.578819909835
"1903_19_TeamNL_TeamB",21,6,22,666851,8,2,22,"TeamB","TeamNL",6,1,"Bottom",3582,5810,6442,9880,5847,3236,3283,9785,7916,1144,0,0,0,4,FALSE,TRUE,593,-62.9661,308.664,5.42706,315.020943185068
"1903_19_TeamNL_TeamB",43,12,44,1384451,8,2,44,"TeamB","TeamNL",12,2,"Top",2764,1279,2488,2804,1080,2235,1124,1144,2029,7916,0,0,0,4,FALSE,TRUE,1394,-52.9998,271.2264,5.84361,276.356181144913
"1903_19_TeamNL_TeamB",52,14,54,1562301,9,2,54,"TeamB","TeamNL",14,2,"Top",2764,1279,2488,2804,1080,2235,1124,1144,2029,9785,0,0,0,4,FALSE,TRUE,1659,141.1569,181.7865,3.60681,230.155603885415
"1903_19_TeamNL_TeamB",64,19,66,2074301,8,2,66,"TeamB","TeamNL",19,3,"Top",2764,1279,2488,2804,1080,2235,1124,1144,2029,3236,0,0,0,4,FALSE,TRUE,2114,-27.02319,297.7641,3.59316,298.987812538548
"1903_19_TeamNL_TeamB",72,21,74,2329201,7,2,74,"TeamB","TeamNL",21,3,"Bottom",3582,5810,6442,9880,5847,3236,3283,9785,7916,1144,0,0,0,4,FALSE,TRUE,2360,-84.0891,270.2853,4.07118,283.06380929907
"1903_19_TeamNL_TeamB",95,27,99,3091951,8,2,99,"TeamB","TeamNL",27,4,"Top",2764,1279,2488,2804,1080,2235,1124,1144,2029,7916,5810,5847,0,4,FALSE,TRUE,2938,79.4397,368.382,5.0604,376.850054876061
"1903_19_TeamNL_TeamB",102,28,106,3311401,9,2,106,"TeamB","TeamNL",28,4,"Top",2764,1279,2488,2804,1080,2235,1124,1144,2029,5106,0,5810,5847,4,FALSE,TRUE,3152,127.3584,321.837,5.33034,346.120234339976
"1903_19_TeamNL_TeamB",118,32,122,3909451,8,2,122,"TeamB","TeamNL",32,4,"Bottom",3582,5810,6442,9880,5847,3236,3283,9785,7916,1124,2488,0,2029,4,FALSE,TRUE,3731,71.0547,318.027,4.84542,325.86798419159
"1903_19_TeamNL_TeamB",119,33,123,3959901,8,2,123,"TeamB","TeamNL",33,4,"Bottom",3582,5810,6442,9880,5847,3236,3283,9785,7916,2804,2488,0,0,4,FALSE,TRUE,3928,-36.6582,242.106,4.5456,244.865552626824
"1903_19_TeamNL_TeamB",132,38,136,4517651,9,2,136,"TeamB","TeamNL",38,5,"Top",2764,1279,2488,2804,1080,2235,1124,1144,2029,9880,0,3236,0,4,FALSE,TRUE,4528,51.5841,270.9855,5.24025,275.851519087824
"1903_19_TeamNL_TeamB",164,46,168,5632551,8,2,168,"TeamB","TeamNL",46,6,"Top",2764,1279,2488,2804,1080,2235,1124,1144,2029,5810,6442,5847,0,4,FALSE,TRUE,5359,-23.59161,294.4956,2.232411,295.439033443031
"1903_19_TeamNL_TeamB",170,47,174,5809901,8,2,174,"TeamB","TeamNL",47,6,"Top",2764,1279,2488,2804,1080,2235,1124,1144,2029,7916,6442,5847,0,4,FALSE,TRUE,5578,-57.1146,280.8627,5.13678,286.611119436162
"1903_19_TeamNL_TeamB",187,51,191,6464951,8,2,191,"TeamB","TeamNL",51,6,"Bottom",6464,5810,6442,9880,5847,3236,3283,9785,7916,1124,0,2029,0,4,FALSE,TRUE,6023,31.6704,312.111,3.54897,313.713707952267
"1903_19_TeamNL_TeamB",213,57,217,7279451,9,2,217,"TeamB","TeamNL",57,7,"Top",1117,1279,2488,2804,1080,2235,1124,1144,2029,9880,3236,3283,0,4,FALSE,TRUE,6820,178.2042,217.0683,5.535,280.847616622484
"1903_19_TeamNL_TeamB",223,59,227,7682151,8,2,227,"TeamB","TeamNL",59,7,"Bottom",8859,5810,6442,9880,5847,3236,3283,9785,7916,1144,0,0,0,4,FALSE,TRUE,7071,-16.25439,324.903,5.05377,325.309336790803
"1903_19_TeamNL_TeamB",254,67,258,8581351,9,2,258,"TeamB","TeamNL",67,8,"Top",1117,1279,2488,2804,1080,2235,1124,1144,2029,7916,5810,0,0,4,FALSE,TRUE,7860,166.6536,194.4612,4.7235,256.102676085979
"1903_19_TeamNL_TeamB",260,69,264,8765051,9,2,264,"TeamB","TeamNL",69,8,"Top",1117,1279,2488,2804,1080,2235,1124,1144,2029,9785,0,5106,5810,4,FALSE,TRUE,8189,101.9415,275.0709,3.30444,293.353148012869
"1903_19_TeamNL_TeamB",304,78,309,10462001,9,2,309,"TeamB","TeamNL",78,9,"Top",1768,1279,2488,2804,1080,2235,1124,1144,2029,5810,6442,5847,3236,4,FALSE,TRUE,9222,160.0122,186.0147,4.61739,245.367831560965
"1903_19_TeamNL_TeamB",308,79,313,10595451,4,2,313,"TeamB","TeamNL",79,9,"Top",1768,1279,2488,2804,1080,2235,1124,1144,2029,7916,6442,5847,3236,4,FALSE,TRUE,9418,-10.30779,218.9352,6.48054,219.177718606897
"1903_20_TeamNL_TeamB",2,1,2,77832,6,2,2,"TeamB","TeamNL",1,1,"Top",2719,2925,1918,2235,1080,1144,1124,1220,2029,3236,0,0,0,4,FALSE,TRUE,143,-44.8047,180.5322,6.8733,186.008968544342
"1903_20_TeamNL_TeamB",11,4,11,401982,9,2,11,"TeamB","TeamNL",4,1,"Bottom",3853,5810,6442,5255,5847,3236,7051,3283,9785,1144,0,0,0,4,FALSE,TRUE,433,54.0972,192.1188,6.0222,199.589930510735
"1903_20_TeamNL_TeamB",22,8,22,867130,8,2,22,"TeamB","TeamNL",8,2,"Top",2719,2925,1918,2235,1080,1144,1124,1220,2029,5810,0,0,0,4,FALSE,TRUE,695,33.2859,355.836,4.92198,357.389437497543
"1903_20_TeamNL_TeamB",35,12,35,1301466,7,2,35,"TeamB","TeamNL",12,2,"Bottom",3853,5810,6442,5255,5847,3236,7051,3283,9785,2488,0,0,0,4,FALSE,TRUE,992,-137.4606,281.8449,5.4312,313.57927898439
"1903_20_TeamNL_TeamB",59,18,59,2076216,8,2,59,"TeamB","TeamNL",18,3,"Bottom",3853,5810,6442,5255,5847,3236,7051,3283,9785,2925,0,0,1124,4,FALSE,TRUE,1673,-57.222,355.992,5.05113,360.56159161508
"1903_20_TeamNL_TeamB",82,24,82,2740266,7,2,82,"TeamB","TeamNL",24,4,"Top",2719,2925,1918,2235,1080,1144,1124,1220,2029,5810,0,6442,0,4,FALSE,TRUE,2317,-118.167,218.4654,0.417384,248.3758661508
"1903_20_TeamNL_TeamB",122,33,122,4040316,8,2,122,"TeamB","TeamNL",33,5,"Bottom",3853,5810,6442,5255,5847,3236,7051,3283,9785,1124,0,0,0,4,FALSE,TRUE,3408,-13.60836,271.086,-1.229397,271.427350976075
"1903_20_TeamNL_TeamB",192,52,193,6600966,7,2,193,"TeamB","TeamNL",52,7,"Bottom",3853,5810,6442,5255,5847,3236,7051,3283,9785,2488,0,0,0,4,FALSE,TRUE,5647,-170.9445,220.2189,5.0541,278.780175043815
"1903_20_TeamNL_TeamB",241,63,244,8374416,8,2,244,"TeamB","TeamNL",63,9,"Top",1376,2925,1918,2235,1080,1144,1124,1220,2029,5810,0,0,0,4,FALSE,TRUE,6805,-85.7754,373.281,6.77307,383.009300417314
"1903_21_TeamNL_TeamB",20,4,22,479258,7,2,22,"TeamB","TeamNL",4,1,"Top",1493,2925,1918,2804,1080,2235,1930,1144,2029,6442,5255,0,0,4,FALSE,TRUE,278,-111.8148,254.3391,1.41468,277.832552606512
"1903_21_TeamNL_TeamB",23,5,25,654808,9,2,25,"TeamB","TeamNL",5,1,"Bottom",4811,5810,6442,9880,5255,3236,7051,3283,7916,1144,0,0,0,4,FALSE,TRUE,376,150.7899,222.1521,-0.447687,268.494226150992
"1903_21_TeamNL_TeamB",30,7,32,828208,7,2,32,"TeamB","TeamNL",7,1,"Bottom",4811,5810,6442,9880,5255,3236,7051,3283,7916,1918,2235,0,0,4,FALSE,TRUE,679,-60.3723,226.41,6.43239,234.320939540814
"1903_21_TeamNL_TeamB",47,12,49,1352458,8,2,49,"TeamB","TeamNL",12,2,"Top",1493,2925,1918,2804,1080,2235,1930,1144,2029,7051,7916,0,0,4,FALSE,TRUE,1237,-54.9687,345.198,5.47317,349.547160171113
"1903_21_TeamNL_TeamB",68,20,70,2110658,8,2,70,"TeamB","TeamNL",20,3,"Top",1493,2925,1918,2804,1080,2235,1930,1144,2029,9880,5255,3236,0,4,FALSE,TRUE,1925,-2.219418,358.584,6.04626,358.590868361506
"1903_21_TeamNL_TeamB",79,24,81,2530108,8,2,81,"TeamB","TeamNL",24,3,"Bottom",4811,5810,6442,9880,5255,3236,7051,3283,7916,1144,2804,0,0,4,FALSE,TRUE,2334,2.71938,339.057,5.48322,339.067905111328
"1903_21_TeamNL_TeamB",107,33,110,3616908,7,2,110,"TeamB","TeamNL",33,5,"Top",1493,2925,1918,2804,1080,2235,1930,1144,2029,3283,0,0,0,4,FALSE,TRUE,3275,-129.5736,265.2216,5.68407,295.180986724281
"1903_21_TeamNL_TeamB",110,34,113,3680108,8,2,113,"TeamB","TeamNL",34,5,"Top",1493,2925,1918,2804,1080,2235,1930,1144,2029,3236,0,0,0,4,FALSE,TRUE,3364,0.385248,300.411,0.830448,300.411247021515
"1903_21_TeamNL_TeamB",152,45,155,5189808,8,2,154,"TeamB","TeamNL",45,6,"Bottom",4811,5810,6442,9880,5255,3236,7051,3283,7916,2804,0,0,0,4,FALSE,TRUE,4589,-26.46153,267.2127,6.02457,268.519719222315
"1903_21_TeamNL_TeamB",180,55,184,6256458,7,2,183,"TeamB","TeamNL",55,7,"Bottom",4811,5810,6442,9880,5255,3236,7051,3283,7916,1930,0,0,0,4,FALSE,TRUE,5601,-176.4495,188.4396,2.750136,258.154815756766
"1903_21_TeamNL_TeamB",183,56,188,6355958,6,2,187,"TeamB","TeamNL",56,7,"Bottom",4811,5810,6442,9880,5255,3236,7051,3283,7916,2925,0,0,0,4,FALSE,TRUE,5713,-32.0655,193.0533,1.036635,195.698167929953
"1903_21_TeamNL_TeamB",195,60,201,6830458,4,2,200,"TeamB","TeamNL",60,8,"Top",1768,2925,1918,2804,1080,2235,1930,1144,2029,5364,5255,0,0,4,FALSE,TRUE,5948,15.36153,189.6807,-1.60404,190.301719793676
"1903_21_TeamNL_TeamB",207,62,213,7227108,7,2,212,"TeamB","TeamNL",62,8,"Bottom",9040,5810,6442,9880,5255,3236,7051,3283,7916,1144,0,0,0,4,FALSE,TRUE,6266,-86.7708,282.5577,4.67097,295.580827459986
"1903_21_TeamNL_TeamB",215,65,222,7586758,9,2,221,"TeamB","TeamNL",65,9,"Top",1768,2925,1918,2804,1080,2235,1930,1144,2029,7916,0,0,0,4,FALSE,TRUE,6479,66.3207,345.351,5.48988,351.661411658274
"1903_22_TeamNA_TeamA1",3,1,3,42113,9,2,3,"TeamA1","TeamNA",1,1,"Top",2671,1945,1009,2919,1771,2386,1185,2766,1725,3315,0,0,0,4,FALSE,TRUE,141,125.9751,182.8926,3.3552,222.079780607713
"1903_22_TeamNA_TeamA1",35,10,35,992363,8,2,35,"TeamA1","TeamNA",10,2,"Top",2671,1945,1009,2919,1771,2386,1185,2766,1725,5851,0,0,0,4,FALSE,TRUE,1302,-57.2061,336.207,2.87688,341.039124920016
"1903_22_TeamNA_TeamA1",103,27,104,2941913,9,2,104,"TeamA1","TeamNA",27,4,"Top",2671,1945,1009,2919,1771,2386,1185,2766,1725,3579,0,0,0,4,FALSE,TRUE,2853,89.7381,259.4316,3.47745,274.513536406076
"1903_22_TeamNA_TeamA1",136,35,137,3862613,9,2,137,"TeamA1","TeamNA",35,5,"Top",2671,1945,1009,2919,1771,2386,1185,2766,1725,5721,0,0,0,4,FALSE,TRUE,3670,135.7836,251.37,2.452941,285.699252587332
"1903_22_TeamNA_TeamA1",154,43,155,4575913,8,2,155,"TeamA1","TeamNA",43,6,"Top",2671,1945,1009,2919,1771,2386,1185,2766,1725,8977,5478,0,0,4,FALSE,TRUE,4436,-17.36364,294.1737,2.856333,294.685699968186
"1903_22_TeamNA_TeamA1",160,44,161,4715013,7,2,161,"TeamA1","TeamNA",44,6,"Top",2671,1945,1009,2919,1771,2386,1185,2766,1725,9609,5478,0,0,4,FALSE,TRUE,4584,-128.0487,300.876,5.93469,326.990576236824
"1903_22_TeamNA_TeamA1",240,61,241,7390963,8,2,240,"TeamA1","TeamNA",61,8,"Top",2990,1945,1009,2919,1771,2386,1185,2766,1725,5478,0,0,0,4,FALSE,TRUE,6412,40.4754,234.3027,6.85941,237.773028816243
"1903_22_TeamNA_TeamA1",241,62,242,7558263,7,2,241,"TeamA1","TeamNA",62,8,"Bottom",7878,4977,8977,3579,5721,5478,5851,3315,9159,1771,0,0,0,4,FALSE,TRUE,6485,-105.4773,243.2454,2.140599,265.129752077073
"1903_23_TeamNA_TeamA1",18,3,18,416660,7,2,17,"TeamA1","TeamNA",3,1,"Top",1928,1945,1009,2919,1725,2386,1185,2766,1008,8977,0,0,0,4,FALSE,TRUE,374,-105.0405,287.1468,5.00592,305.756097879486
"1903_23_TeamNA_TeamA1",63,14,64,1823644,8,2,63,"TeamA1","TeamNA",14,2,"Bottom",7277,6028,8977,9423,5721,5478,5851,3315,9159,1771,0,0,0,4,FALSE,TRUE,1230,-3.49596,308.622,4.67223,308.641799859192
"1903_23_TeamNA_TeamA1",69,17,71,2064244,9,2,70,"TeamA1","TeamNA",17,3,"Top",1928,1945,1009,2919,1725,2386,1185,2766,1008,9423,0,0,0,4,FALSE,TRUE,1438,162.6996,237.4695,3.93114,287.859207374734
"1903_23_TeamNA_TeamA1",72,18,74,2127344,8,2,73,"TeamA1","TeamNA",18,3,"Top",1928,1945,1009,2919,1725,2386,1185,2766,1008,3315,0,0,0,4,FALSE,TRUE,1552,27.24525,314.256,4.1469,315.434838252788
"1903_23_TeamNA_TeamA1",76,19,78,2316544,9,2,77,"TeamA1","TeamNA",19,3,"Bottom",7277,6028,8977,9423,5721,5478,5851,3315,9159,1725,0,0,0,4,FALSE,TRUE,1706,193.4649,226.44,4.16853,297.831732916441
"1903_23_TeamNA_TeamA1",83,21,85,2486944,8,2,84,"TeamA1","TeamNA",21,3,"Bottom",7277,6028,8977,9423,5721,5478,5851,3315,9159,2148,0,2919,0,4,FALSE,TRUE,2016,-5.72748,267.4344,5.35548,267.495723948086
"1903_23_TeamNA_TeamA1",87,23,89,2600094,7,2,88,"TeamA1","TeamNA",23,3,"Bottom",7277,6028,8977,9423,5721,5478,5851,3315,9159,2386,1009,0,0,4,FALSE,TRUE,2303,-105.5742,236.9193,5.39427,259.377459348591
"1903_23_TeamNA_TeamA1",91,25,93,2791544,8,2,92,"TeamA1","TeamNA",25,4,"Top",1928,1945,1009,2919,1725,2386,1185,2766,1008,8977,5478,0,0,4,FALSE,TRUE,2527,45.876,307.092,3.54297,310.499764637592
"1903_23_TeamNA_TeamA1",98,27,101,3003744,9,2,100,"TeamA1","TeamNA",27,4,"Top",1928,1945,1009,2919,1725,2386,1185,2766,1008,5851,5478,0,0,4,FALSE,TRUE,2728,63.5058,263.0364,4.58409,270.594039769172
"1903_23_TeamNA_TeamA1",157,40,162,4943794,8,2,161,"TeamA1","TeamNA",40,6,"Top",1786,1945,1009,2919,1725,2386,1185,2766,1008,9423,0,0,0,4,FALSE,TRUE,4103,-17.00655,322.971,5.02014,323.418443481355
"1903_23_TeamNA_TeamA1",177,43,182,5444744,7,2,181,"TeamA1","TeamNA",43,6,"Top",1786,1945,1009,2919,1725,2386,1185,2766,1008,8977,3315,0,0,4,FALSE,TRUE,4433,-125.2152,268.8198,4.51746,296.55173441253
"1903_23_TeamNA_TeamA1",206,51,212,6574244,7,2,211,"TeamA1","TeamNA",51,7,"Top",1786,1945,1009,2919,1725,2386,1185,2766,1008,9609,0,0,0,4,FALSE,TRUE,5343,-150.0747,335.199,4.14984,367.261194766191
"1903_23_TeamNA_TeamA1",220,54,226,6988144,8,2,225,"TeamA1","TeamNA",54,7,"Bottom",8129,6028,8977,9423,5721,5478,5851,3315,9159,1009,0,0,0,4,FALSE,TRUE,5654,24.89694,270.7236,4.37739,271.866005999874
"1903_23_TeamNA_TeamA1",259,65,267,8262344,9,2,266,"TeamA1","TeamNA",65,9,"Top",2744,1945,1009,2919,1725,2386,1185,2766,1008,4977,0,0,0,4,FALSE,TRUE,6581,181.9011,211.5078,1.358175,278.968743127344
"1903_24_TeamNA_TeamA1",3,1,3,101719,9,2,3,"TeamA1","TeamNA",1,1,"Top",2254,1945,1009,2919,2386,2148,1185,1725,1008,5478,0,0,0,4,FALSE,TRUE,109,147.7017,257.8281,2.734194,297.13821923896
"1903_24_TeamNA_TeamA1",4,2,4,133519,7,2,4,"TeamA1","TeamNA",2,1,"Top",2254,1945,1009,2919,2386,2148,1185,1725,1008,5851,0,0,0,4,FALSE,TRUE,198,-157.2036,288.4806,6.37611,328.53314662195
"1903_24_TeamNA_TeamA1",8,4,8,239019,8,2,8,"TeamA1","TeamNA",4,1,"Top",2254,1945,1009,2919,2386,2148,1185,1725,1008,9609,8977,0,0,4,FALSE,TRUE,422,17.19891,314.058,1.851093,314.528583548758
"1903_24_TeamNA_TeamA1",20,7,20,617219,8,2,20,"TeamA1","TeamNA",7,1,"Bottom",8036,4977,8977,3579,9609,5478,3918,9159,5851,1009,0,0,1928,4,FALSE,TRUE,875,-49.155,353.442,6.69159,356.843749264296
"1903_24_TeamNA_TeamA1",26,9,26,760369,9,2,26,"TeamA1","TeamNA",9,1,"Bottom",8036,4977,8977,3579,9609,5478,3918,9159,5851,1945,0,0,0,4,FALSE,TRUE,1232,76.6221,230.9988,3.37047,243.375002434206
"1903_24_TeamNA_TeamA1",53,15,53,1569469,9,2,53,"TeamA1","TeamNA",15,2,"Top",2254,1945,1009,2919,2386,2148,1185,1725,1008,5478,5721,4977,0,4,FALSE,TRUE,1971,99.2058,239.5386,2.228253,259.269226179275
"1903_24_TeamNA_TeamA1",66,20,66,2064219,9,2,66,"TeamA1","TeamNA",20,3,"Top",2254,1945,1009,2919,2386,2148,1185,1725,1008,8977,5851,0,0,4,FALSE,TRUE,2379,77.9988,266.3745,5.1591,277.559339694578
"1903_24_TeamNA_TeamA1",80,22,80,2474169,9,2,78,"TeamA1","TeamNA",22,3,"Top",2254,1945,1009,2919,2386,2148,1185,1725,1008,3579,9609,5851,0,4,FALSE,TRUE,2711,46.8462,220.7934,2.335164,225.708422390481
"1903_24_TeamNA_TeamA1",83,23,83,2560019,9,2,81,"TeamA1","TeamNA",23,3,"Top",2254,1945,1009,2919,2386,2148,1185,1725,1008,4977,9609,5851,0,4,FALSE,TRUE,2847,123.243,278.646,5.6391,304.68414852926
"1903_24_TeamNA_TeamA1",101,27,101,3091769,8,2,99,"TeamA1","TeamNA",27,3,"Bottom",8036,4977,8977,3579,9609,5478,3918,9159,5851,1009,0,0,1725,4,FALSE,TRUE,3392,37.9569,298.9452,4.64781,301.345248611373
"1903_24_TeamNA_TeamA1",104,28,104,3250869,7,2,102,"TeamA1","TeamNA",28,4,"Top",2254,1945,1009,2919,2386,2148,1185,1725,1008,9159,0,0,0,4,FALSE,TRUE,3543,-60.8226,189.8364,2.0598,199.34203629872
"1903_24_TeamNA_TeamA1",105,29,105,3282169,9,2,103,"TeamA1","TeamNA",29,4,"Top",2254,1945,1009,2919,2386,2148,1185,1725,1008,3918,0,0,0,4,FALSE,TRUE,3636,177.3867,290.8029,5.4618,340.635241842796
"1903_24_TeamNA_TeamA1",117,33,117,3652019,9,2,115,"TeamA1","TeamNA",33,4,"Bottom",8036,4977,8977,3579,9609,5478,3918,9159,5851,1185,1945,0,2386,4,FALSE,TRUE,4026,186.6228,208.6818,3.68055,279.957430926704
"1903_24_TeamNA_TeamA1",125,36,125,3977519,7,2,123,"TeamA1","TeamNA",36,5,"Top",2254,1945,1009,2919,2386,2148,1185,1725,1008,5851,0,0,0,4,FALSE,TRUE,4344,-129.5751,277.1109,3.22608,305.908740376636
"1903_24_TeamNA_TeamA1",140,38,140,4332319,8,2,138,"TeamA1","TeamNA",38,5,"Top",2254,1945,1009,2919,2386,2148,1185,1725,1008,9609,8977,0,0,4,FALSE,TRUE,4608,-1.850094,322.56,1.671867,322.565305710036
"1903_24_TeamNA_TeamA1",167,47,167,5273669,9,2,165,"TeamA1","TeamNA",47,6,"Bottom",8036,4977,8977,3579,9609,5478,3918,9159,5851,2386,0,0,0,4,FALSE,TRUE,5470,99.0189,269.4873,2.1984,287.103025791265
"1903_24_TeamNA_TeamA1",179,52,179,5701919,4,2,177,"TeamA1","TeamNA",52,7,"Top",1666,1945,1009,2919,2386,2148,1185,1725,1008,8977,0,5851,0,4,FALSE,TRUE,6007,119.214,146.0913,0.670971,188.559395766135
"1903_24_TeamNA_TeamA1",181,53,181,5889019,9,2,179,"TeamA1","TeamNA",53,7,"Bottom",6614,4977,8977,3579,9609,5478,3918,9159,5851,1945,0,0,0,4,FALSE,TRUE,6087,147.5313,201.6312,-0.776736,249.841200151476
"1903_24_TeamNA_TeamA1",192,55,192,6125019,8,2,190,"TeamA1","TeamNA",55,7,"Bottom",6614,4977,8977,3579,9609,5478,3918,9159,5851,2148,0,0,0,4,FALSE,TRUE,6437,-48.531,358.44,5.1894,361.710507949382
"1903_24_TeamNA_TeamA1",201,58,201,6474169,7,2,199,"TeamA1","TeamNA",58,8,"Top",1343,1945,1009,2919,2386,2148,1185,1725,1008,4977,0,0,0,4,FALSE,TRUE,6844,-150.7194,278.9454,2.36697,317.059732097155
"1903_25_TeamNH_TeamA3",3,1,3,69861,7,2,3,"TeamA3","TeamNH",1,1,"Top",2983,2222,2480,2382,1784,1643,1258,2737,1617,4138,0,0,0,4,FALSE,TRUE,83,-119.8338,207.0132,-1.735272,239.195745356559
"1903_25_TeamNH_TeamA3",48,14,49,1561011,9,2,49,"TeamA3","TeamNH",14,2,"Top",2983,2222,2480,2382,1784,1643,1258,2737,1617,6392,0,3244,0,4,FALSE,TRUE,1497,150.9843,288.1272,2.285334,325.289935636395
"1903_25_TeamNH_TeamA3",61,18,62,1962661,9,2,62,"TeamA3","TeamNH",18,2,"Bottom",6100,5592,9921,4138,6525,7947,9618,6392,3244,1617,1643,2382,0,4,FALSE,TRUE,1989,127.0386,318.138,5.42973,342.564728093772
"1903_25_TeamNH_TeamA3",81,23,82,2590261,8,2,82,"TeamA3","TeamNH",23,3,"Top",2983,2222,2480,2382,1784,1643,1258,2737,1617,8969,0,0,0,4,FALSE,TRUE,2513,22.78731,289.5336,6.2301,290.428936275289
"1903_25_TeamNH_TeamA3",102,31,103,3398761,8,2,103,"TeamA3","TeamNH",31,4,"Top",2983,2222,2480,2382,1784,1643,1258,2737,1617,7947,0,0,0,4,FALSE,TRUE,3332,-27.41247,272.3931,1.414242,273.768961789153
"1903_25_TeamNH_TeamA3",121,35,122,3943861,8,2,122,"TeamA3","TeamNH",35,4,"Bottom",6100,5592,9921,4138,6525,7947,9618,6392,3244,1617,0,0,0,4,FALSE,TRUE,3779,65.6955,332.235,5.85087,338.667970061017
"1903_25_TeamNH_TeamA3",139,40,140,4708261,8,2,140,"TeamA3","TeamNH",40,5,"Bottom",6100,5592,9921,4138,6525,7947,9618,6392,3244,2480,0,0,0,4,FALSE,TRUE,4345,-54.1872,275.7873,3.43707,281.060291548148
"1903_25_TeamNH_TeamA3",188,53,189,6417611,9,2,188,"TeamA3","TeamNH",53,7,"Top",2248,2222,2480,2382,1784,1643,1258,2737,1617,6525,3244,0,0,4,FALSE,TRUE,5344,79.218,274.6338,5.98299,285.830746467975
"1903_25_TeamNH_TeamA3",217,61,218,7687261,9,2,218,"TeamA3","TeamNH",61,8,"Top",2592,2222,2480,2382,1784,1643,1258,2737,1617,8969,5592,0,0,4,FALSE,TRUE,6359,129.045,218.4255,5.553,253.697282356847
"1903_25_TeamNH_TeamA3",230,64,231,8197111,8,2,231,"TeamA3","TeamNH",64,8,"Bottom",8801,5592,9921,4138,6525,7947,9618,6392,3244,1599,0,0,0,4,FALSE,TRUE,6736,-12.38112,359.433,3.66369,359.64617837738
"1903_25_TeamNK_TeamB",6,2,6,143115,8,2,6,"TeamB","TeamNK",2,1,"Top",2719,2925,1918,2804,1080,2235,1124,1144,1930,7779,0,0,0,4,FALSE,TRUE,196,36.2631,306.804,5.87652,308.939649183477
"1903_25_TeamNK_TeamB",34,12,34,1263965,9,2,34,"TeamB","TeamNK",12,2,"Top",2719,2925,1918,2804,1080,2235,1124,1144,1930,7671,0,0,0,4,FALSE,TRUE,1251,119.9118,286.7313,6.30966,310.795235129064
"1903_25_TeamNK_TeamB",54,17,55,1921665,9,2,55,"TeamB","TeamNK",17,2,"Bottom",8614,7671,5196,7779,3992,6761,8458,7153,6693,1144,0,1930,0,4,FALSE,TRUE,1857,115.6725,207.8766,3.966,237.892429647961
"1903_25_TeamNK_TeamB",71,22,73,2654965,9,2,73,"TeamB","TeamNK",22,3,"Top",2719,2925,1918,2804,1080,2235,1124,1144,1930,5892,0,0,0,4,FALSE,TRUE,2503,130.6941,315.117,8.54781,341.144648886378
"1903_25_TeamNK_TeamB",78,25,81,2951265,7,2,81,"TeamB","TeamNK",25,3,"Bottom",8614,7671,5196,7779,3992,6761,8458,7153,6693,1124,0,0,0,4,FALSE,TRUE,2729,-89.9799,314.199,7.07556,326.829304079377
